model-obs-name,test,season,p,ss,slope,lcl,ucl
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-14,0.3634073211862605,-1,-0.015295567368998854,-0.03665213358899345,0.01229785396589025
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-15,0.6335534753768335,-1,-0.006284666111096827,-0.025906619268749327,0.0166475592951031
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-16,0.31385789369200445,-1,0.018382057030255212,-0.010893255410137416,0.04170265321525019
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-17,0.22536999575455208,0,-0.025489606591089856,-0.05061580237221431,-0.004250090821677608
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-18,0.4602261776270049,-1,0.010349158653401073,-0.02211588199236645,0.03964073901225609
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-19,0.9320887277782843,-1,-0.0003825257613708596,-0.01689989603287763,0.01637026016293004
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-20,0.3634073211862605,-1,-0.010635582445826477,-0.027486646468815965,0.005565238022723456
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-21,0.7684299675297699,-1,0.0016287775356155418,-0.014483576359212115,0.014266610849739628
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-22,0.3723810232860949,-1,0.004481403847457084,-0.009016552724682861,0.016649986655760507
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-23,0.005781798478456501,95,0.03906089793442913,0.018799215639996415,0.07761056604765985
NanooseObs_1980-2018,"mann kendall 3pw all seasons, seasonal mk",season-24,0.18695899697860185,-1,nan,nan,nan
NanooseObs_1980-2018,"mann kendall 3pw all seasons, nonseasonal mk",season-0,0.1258639280389715,-1,0.003102097899353727,-0.001788579856225386,0.008007038396378343
NanooseObs_1980-2018,"mann kendall 3pw all seasons, nonseasonal mk",season-1,0.1258639280389715,-1,0.003102097899353727,-0.001788579856225386,0.008007038396378343
